praktiker;094317955;13,8619861380000020
δεη;090000045;33,00472890
σκουλουδης σνακ μπαρ;044810983;9,5713713810
alex pak;094231385;5,5777991841000010
wash experts;998090095;22,0031526000000040
παγκρήτια τράπεζα;096121548;176,157239715600040
houseland-εργαλεια;047622431;16,502364450
συγλέτος εμμ & ειρήνη σουπερμαρκετ;082410311;4,22460529920
κουμουλας αε βενζιναδικο;999678050;22,0031526000000040
κουτουλακης εμμανουηλ-σουπερμαρκετ-αρχανες;110709950;1,45220807160000030
τεχνοπολις;999981756;11,0015763000000020
wash experts;998090095;22,0031526000000040
makro;094241249;46,37164410450
cosmos center-κ. σκουτελης & σια ο.ε;998293741;3,57551229750
παγκρήτια τράπεζα;096121548;27,5039407499999980
ελτα;094026421;1,35319388489999980
carfourre;999842977;17,19546375690
κουμουλας αε βενζιναδικο;999678050;22,0031526000000040
cosmote;094493766;17,8225536060000030
συνεταιριστική ασφαλιστική αεεγα;094065956;317,3954762550
ουτοπία δ. τζανάκης & σια ο.ε;082283077;16,502364450
carfourre;999842977;9,5713713810
cosmote;094493766;28,42807315920
κουμουλας αε βενζιναδικο;999678050;22,0031526000000040
praktiker;094317955;26,39278154370
chinavasion whole sales site;chinavasi;50,1671879280000040
goodbudget-ebay seller;goodbudg;6,5789426274000010
sales d.e edwards ebay seller;salesf;48,78098931420
τεχνοπολις;999981756;3,300472890
κουμουλας αε βενζιναδικο;999678050;22,0031526000000040
carfourre;999842977;7,67910025740
οτε;094019245;68,209773060
παγκρήτια τράπεζα;096121548;177,125378430
lidl;093683423;22,6082392965000030
grand πιτσαρία;998864289;10,8915605370
carfourre;999842977;11,1115920630
haagen dazs ηρακλείου;998089766;11,8817024040000020
creperie haris;998784892;22,4432156520000030
κουμουλας αε βενζιναδικο;999678050;22,0031526000000040
praktiker;094317955;54,7878499740000040
cosmote;094493766;27,58095178410
cosmote;094493766;15,6552430749000010
ψιμοπουλάκης δημήτρης-τζάκια;045643707;220,031525999999990
carfourre;999842977;2,200315260
makro;094241249;122,86560411840
κουμουλας αε βενζιναδικο;999678050;22,0031526000000040
alex pak;094231385;5,55579603150
dia;998163111;3,93856431540000030
ελτα;094026421;1,32018915599999990
δεη;090000045;48,9570145350
praktiker;094317955;20,1108814764000030
μαρνελος-μοτο μοτο;038267535;16,502364450
praktiker;094317955;106,275227058000010
ψιμοπουλάκης δημήτρης-τζάκια;045643707;2200,315260
cosmos center-κ. σκουτελης & σια ο.ε;998293741;71,510245950000010
dia;998163111;12,81683638950
dia;998163111;3,46549653450000060
κουμουλας αε βενζιναδικο;999678050;22,0031526000000040
praktiker;094317955;89,772862608000010
παγκρήτια τράπεζα;096121548;176,1352365630
carfourre;999842977;27,60295493670
κρεωπολείο σταθμός-αφοι φορτετσανάκη οε;081181296;37,174326317700010
κουμουλας αε βενζιναδικο;999678050;22,0031526000000040
lidl;093683423;18,09759301350
makro;094241249;75,38280080760
dia;998163111;1,34219230860
lidl;093683423;8,66924212440
carfourre;999842977;18,8567017782000050
νικηφόρος μιχαήλ-ψιλικά;037789690;2,200315260
ψιμοπουλάκης δημήτρης-τζάκια;045643707;550,0788150
cosmote;094493766;27,5039407499999980
cosmote;094493766;16,22732504250
dia;998163111;4,23560687550
wash experts;998090095;22,0031526000000040
carfourre;999842977;16,502364450
carfourre;999842977;23,6533890450000040
κουμουλας αε βενζιναδικο;999678050;22,0031526000000040
κρητικός φούρνος αεβε;082462123;15,7322541090000010
3ix;3ix;13,7519703749999990
3ix;3ix;14,7971201235000010
2;332244551;4,400630520

